name,road_address,latitude,longitude,toilet_type,open_time_type
서재셀프주유소,대구광역시 달성군 다사읍 서재로 39,35.86843567,128.4938099,개방화장실,정시
매곡근린공원,대구광역시 달성군 다사읍 대실역북로2길 91,35.8623,128.4696,공중화장실,정시
하빈농협클린주유소,대구광역시 달성군 하빈면 하빈로 380,35.89974049,128.4405209,개방화장실,정시
달성종합스포츠파크,"대구광역시 달성군 현풍읍 현풍동로 170, 달성종합스포츠파크",35.7017,128.4414,공중화장실,정시
옥포파출소,"대구광역시 달성군 옥포읍 비슬로 2294, 옥포파출소",35.79036662,128.4721506,공중화장실,상시
(주)미니이주유소,대구광역시 달성군 다사읍 서재로31길 2,35.8772,128.4964,개방화장실,정시
가창면보건지소,"대구광역시 달성군 가창면 가창로 1100, 가창면사무소",35.80270839,128.6228326,공중화장실,정시
솔례주유소,대구광역시 달성군 현풍읍 국가산단북로 380,35.66625257,128.4318036,개방화장실,정시
산업단지2호근린공원,대구광역시 달성군 구지면 달성2차동2로 36-28,35.6331,128.4278,공중화장실,정시
문양리 마을공동주차장,대구광역시 달성군 다사읍 문양역5길 22,35.8667,128.4379,공중화장실,정시
달성한일우호관,대구광역시 달성군 가창면 우록길 206,35.7234069,128.6472372,공중화장실,정시
가창파출소,대구광역시 달성군 가창면 가창로 1076,35.80062386,128.6231796,공중화장실,상시
용마주유소,대구광역시 달성군 가창면 가창로 1001,35.79514321,128.6275677,개방화장실,정시
논공금포시장,"대구광역시 달성군 논공읍 금포시장길 4, 시장",35.77408232,128.4216852,공중화장실,정시
달천예술창작공간,대구광역시 달성군 다사읍 다사로 515,35.8867,128.4846,개방화장실,정시
비슬산휴양림운동장,"대구광역시 달성군 유가읍 일연선사길 99, 비슬산자연휴양림",35.69297554,128.5066994,공중화장실,상시
한국전력공사 남대구지사,대구광역시 달성군 화원읍 비슬로509길 26,35.8087,128.4931,공중화장실,정시
화원동산 어린이 놀이터,대구광역시 달성군 화원읍 사문진로1길 40-14,35.8130311,128.4818589,개방화장실,상시
화원옥포 영업소,대구광역시 달성군 화원읍 비슬로 2335,35.7973,128.4804,개방화장실,상시
테크노더원 빌딩,대구광역시 달성군 유가읍 테크노순환로12길 33,35.6939,128.4733,개방화장실,정시
현풍휴게소(하행)창원방향,"대구광역시 달성군 현풍읍 성하길 48, 현풍휴게소(하행선)",35.70163161,128.4349727,개방화장실,상시
화원119안전센터,대구광역시 달성군 화원읍 화암로 122,35.798779,128.5016592,공중화장실,상시
유가사주차장(신),대구광역시 달성군 유가읍 유가사2길 52,35.7144,128.5033,공중화장실,상시
세천주유소,대구광역시 달성군 다사읍 세천북로 32,35.8777086,128.4782209,개방화장실,정시
가창면사무소,대구광역시 달성군 가창면 가창로 1100,35.80270839,128.6228326,공중화장실,상시
달성군민운동장(서편),대구광역시 달성군 논공읍 논공로 697-10,35.72956066,128.4518396,공중화장실,정시
북다사 영업소,대구광역시 달성군 다사읍 다사로 320,35.8853,128.4683,개방화장실,상시
비슬산휴양림캠핑장,"대구광역시 달성군 유가읍 일연선사길 99, 비슬산자연휴양림",35.69001083,128.5129017,공중화장실,상시
사문진역사공원1,"대구광역시 달성군 화원읍 사문진로1길 40-12, 화원동산관리소",35.81105329,128.4786571,공중화장실,정시
테크노주유소,대구광역시 달성군 유가읍 테크노순환로 230,35.68385855,128.4687433,개방화장실,정시
(주)우리주유소(하나로지점),대구광역시 달성군 화원읍 화암로 3,35.7985,128.4899,개방화장실,정시
남평문씨본리세거지,대구광역시 달성군 화원읍 인흥3길 18-8,35.79220304,128.5183876,공중화장실,정시
달성군청소년센터,대구광역시 달성군 논공읍 논공로 252,35.72389449,128.4550832,공중화장실,정시
논공우체국,"대구광역시 달성군 논공읍 비슬로366길 3, 논공우체국",35.73003954,128.4527811,공중화장실,상시
공단파출소,"대구광역시 달성군 논공읍 논공중앙로33길 7, 공단파출소",35.73032022,128.4528216,공중화장실,상시
달성군새마을회관,대구광역시 달성군 논공읍 금강로16길 11,35.77585968,128.4325986,공중화장실,정시
대동주유소,대구광역시 달성군 현풍읍 국가산단북로 388,35.66657205,128.4328253,개방화장실,정시
북달성 영업소,대구광역시 달성군 다사읍 대구외곽순환고속도로 7,35.8711,128.4585,개방화장실,상시
강정고령보,대구광역시 달성군 다사읍 강정본길 57,35.84116377,128.4650582,공중화장실,정시
현풍시장,대구광역시 달성군 현풍읍 비슬로130길 51,35.69432921,128.4422325,공중화장실,정시
냉천주유소,대구광역시 달성군 가창면 가창로 672,35.77266737,128.6472392,개방화장실,정시
국가산단문화공원,대구광역시 달성군 구지면 국가산단대로52길 24-64,35.80822694,128.4868622,개방화장실,정시
달성군노인복지관,대구광역시 달성군 옥포읍 옥포로 13,35.78910691,128.4716982,공중화장실,정시
홍토주유소(충전소),대구광역시 달성군 논공읍 비슬로 1065,35.72913696,128.431244,개방화장실,정시
현풍공영버스정류장,대구광역시 달성군 현풍읍 비슬로136길 15-65,35.696476,128.440919,개방화장실,정시
현풍영업소,대구광역시 달성군 현풍읍 중부내륙지선고속도로 2,35.6711,128.4385,개방화장실,상시
다사역,대구광역시 달성군 다사읍 매곡로12길 33,35.864732,128.45853,개방화장실,정시
(주)한성엘피지 옥포충전소,대구광역시 달성군 옥포읍 옥포로 354,35.7646,128.4888,개방화장실,정시
설화명곡역,대구광역시 달성군 화원읍 비슬로 지하 2476,35.797473,128.488822,개방화장실,정시
도동유교문화관2,대구광역시 달성군 구지면 구지서로 716,35.4205,128.2216,공중화장실,정시
논공축구장,대구광역시 달성군 논공읍 논공로 240,35.7739869,128.4212191,공중화장실,상시
화원휴양림공중화장실,대구광역시 달성군 화원읍 화원휴양림길 126,35.77179173,128.5367385,공중화장실,정시
달성군보건소,"대구광역시 달성군 현풍읍 비슬로130길 17, 달성군보건소",35.69481602,128.4403212,공중화장실,정시
포산공원,대구광역시 달성군 현풍읍 테크노대로 93,35.6896,128.4571,공중화장실,정시
송해공원 제3주차장(1),대구광역시 달성군 옥포읍 옥포로 126-16,35.781,128.48,공중화장실,정시
화원현대셀프주유소,대구광역시 달성군 화원읍 비슬로 2388,35.7941,128.4816,개방화장실,정시
옥포읍사무소,"대구광역시 달성군 옥포읍 비슬로 2215, 옥포읍사무소",35.79076028,128.4729719,공중화장실,정시
강정고령보 만남의광장,대구광역시 달성군 다사읍 강정본길 57,35.84106,128.465057,개방화장실,상시
달성국민체육센터,"대구광역시 달성군 현풍읍 현풍동로 180, 달성국민체육센터",35.70169197,128.4418206,공중화장실,정시
현풍읍사무소,"대구광역시 달성군 현풍읍 비슬로134길 157, 현풍읍사무소",35.69725235,128.4475726,공중화장실,상시
원교 어린이공원,대구광역시 달성군 현풍읍 비슬로128길 26-3,35.69370323,128.4423383,공중화장실,정시
화원동산 동물원,대구광역시 달성군 화원읍 사문진로1길 40-14,35.812445,128.4850482,개방화장실,상시
송해공원 제1주차장,대구광역시 달성군 옥포읍 옥포로 306-9,35.7676,128.4875,공중화장실,정시
달성문화센터,대구광역시 달성군 다사읍 대실역북로2길 188,35.86547511,128.4609555,개방화장실,정시
송해공원둘레길,대구광역시 달성군 옥포면 옥포로 200,35.77717874,128.4860803,공중화장실,정시
노사평화의 전당 화장실,대구광역시 달성군 구지면 국가산단대로52길 6,35.6527089,128.4202781,개방화장실,정시
옹진수협공판장 1층,인천광역시 중구 축항대로22번길 39,37.4595347,126.598382,개방화장실,상시
월미공원 운동장매점 화장실,"인천광역시 중구 월미로 329, 한국이민사박물관 (북성동1가)",37.471017,126.597207,공중화장실,상시
인천학생교육문화회관체육관동1,"인천광역시 중구 자유공원로 12, 인천학생교육문화회관 (인현동)",37.475693,126.629656,공중화장실,정시
박석B 화장실,"인천광역시 중구 하늘중앙로 132, 영종하늘도서관 (중산동)",37.493997,126.55889,공중화장실,상시
하늘도시 15-2호 근린공원 화장실,인천광역시 중구 하늘달빛로2번길 6,37.493603,126.576039,공중화장실,상시
국립수산물품질관리원 인천지원,"인천광역시 중구 서해대로 371, 국립수산물품질관리원 인천지원 (항동7가)",37.4606463,126.629674,공중화장실,정시
(주)인천종합어시장,인천광역시 중구 연안부두로33번길 37,37.4541132,126.607148,개방화장실,상시
씨사이드파크카페테리아화장실,"인천광역시 중구 하늘달빛로2번길 8, 씨사이드파크 카페테리아 (중산동)",37.494895,126.560634,공중화장실,상시
영종하늘도서관,"인천광역시 중구 하늘중앙로 132, 영종하늘도서관 (중산동)",37.4947126,126.56376,공중화장실,정시
인천역(수인선),인천광역시 중구 차이나타운로26번길 12-17 (북성동2가),37.4774407,126.618297,공중화장실,상시
하늘도시 22호 근린공원 화장실,인천광역시 중구 영종진광장로 32,37.493603,126.576039,공중화장실,정시
미단씨티2호공원 화장실,인천광역시 중구 미단중앙로 285,37.525472,126.522871,공중화장실,상시
박석A 화장실,"인천광역시 중구 하늘중앙로 132, 영종하늘도서관 (중산동)",37.49465,126.56266,공중화장실,상시
답동신협 1층,인천광역시 중구 제물량로 122,37.4692347,126.630253,개방화장실,정시
동인천동행정복지센터 1층,"인천광역시 중구 참외전로72번길 25, 동인천동 행정복지센터 (전동)",37.4768079,126.628927,공중화장실,정시
박석 배드민턴장 화장실,"인천광역시 중구 하늘중앙로 132, 영종하늘도서관 (중산동)",37.500169,126.566629,공중화장실,상시
인천공항지구대,"인천광역시 중구 흰바위로27번길 16, 운서119안전센터 (운서동)",37.4936976,126.488399,공중화장실,상시
대불호텔전시관,인천광역시 중구 신포로23번길 101 (중앙동1가),37.4735357,126.619956,공중화장실,정시
영마루공원운동장화장실,인천광역시 중구 영종대로 77,37.496588,126.487867,공중화장실,상시
한국전력공사 영종지사 1층,인천광역시 중구 운중로48번길 65 (운남동),37.4873155,126.537786,공중화장실,정시
씨사이드파크 레일바이크 화장실,인천광역시 중구 큰말로 23 (운남동),37.488489,126.5766487,공중화장실,상시
자유공원(지하화장실),인천광역시 중구 자유공원남로 25,37.475329,126.622276,공중화장실,상시
태림봉 1층,인천광역시 중구 차이나타운로59번길 23,37.4740932,126.619603,개방화장실,정시
을왕주유소,"인천광역시 중구 용유서로 460, 을왕주유소 (을왕동)",37.4590214,126.371976,개방화장실,상시
양진당 화장실,"인천광역시 중구 월미로 439, 양진당 (북성동1가)",37.472284,126.606387,공중화장실,상시
공항철도 인천국제공항역,"인천광역시 중구 공항로 271, 인천국제공항역 (운서동)",37.4475848,126.452337,공중화장실,상시
해양센터 1층,인천광역시 중구 연안부두로 16,37.4565519,126.603563,개방화장실,상시
동화마을공영주차장,인천광역시 중구 제물량로 307-1 (송월동2가),37.4790004,126.618605,공중화장실,정시
소무의도 입구,인천광역시 중구 소무의로16번길 13,37.372676,126.440892,공중화장실,상시
인천항연안여객터미널1층(좌),"인천광역시 중구 연안부두로 70, 인천항 연안여객터미널 (항동7가)",37.4541846,126.598942,공중화장실,정시
씨사이드파크 박석B 화장실,"인천광역시 중구 하늘중앙로 132, 영종하늘도서관 (중산동)",37.494895,126.560634,공중화장실,상시
